#{"t_start": 1776070569.1192172, "env_id": "highway-v0"}
r,l,t
20.807637,30,53448.426539
20.454545,30,53457.736753
20.690963,30,53466.997161
20.454545,30,53476.426344
20.454545,30,53485.788819
20.454545,30,53495.145257
20.454545,30,53504.523687
21.048901,30,53513.945477
20.454545,30,53523.355315
4.210227,7,53525.592269
20.454545,30,53534.845092
20.573864,30,53544.196042
20.454545,30,53553.472401
20.454545,30,53562.82001
20.454545,30,53572.150172
20.454545,30,53581.54208
20.454545,30,53590.931596
20.454545,30,53600.369345
9.545455,15,53605.060365
20.454545,30,53614.424174
20.454545,30,53623.742927
20.454545,30,53633.153353
20.454545,30,53642.456475
20.693182,30,53651.840635
20.454545,30,53661.175055
20.454545,30,53670.601212
20.454545,30,53679.959208
20.454545,30,53689.375131
20.454545,30,53698.765651
20.573864,30,53708.061602
20.454545,30,53717.362482
20.454545,30,53726.660821
20.454545,30,53736.102927
20.690946,30,53745.412507
20.454545,30,53754.869818
20.454545,30,53765.068447
20.693182,30,53774.441774
20.571645,30,53783.770417
20.571645,30,53793.086737
20.571645,30,53802.464322
20.454545,30,53811.863308
20.454545,30,53821.210074
20.454545,30,53830.540091
20.454545,30,53839.894918
20.454545,30,53849.218313
20.454545,30,53858.636576
20.454545,30,53868.033331
20.454545,30,53877.441359
20.454545,30,53886.897513
20.454545,30,53896.245711
20.454545,30,53905.573341
20.454545,30,53914.965373
5.454545,9,53917.7995
4.090909,7,53920.001155
20.454545,30,53929.327914
20.454545,30,53938.686053
20.53988,30,53948.172863
20.454545,30,53957.538382
21.048901,30,53966.90205
20.454545,30,53976.342498
20.454545,30,53985.778066
20.454545,30,53995.122728
20.454545,30,54004.462994
20.454545,30,54013.798388
20.454545,30,54023.136024
20.454545,30,54032.588768
20.573864,30,54041.908663
20.454545,30,54051.281349
20.454545,30,54060.757133
20.454545,30,54070.092671
20.454545,30,54079.4514
20.454545,30,54088.807858
20.454545,30,54098.129949
20.454545,30,54107.457309
20.454545,30,54116.819731
20.454545,30,54126.089222
20.454545,30,54135.502565
20.454545,30,54144.830846
20.454545,30,54154.261705
20.454545,30,54163.650333
20.573864,30,54173.05899
20.454545,30,54182.392413
20.454545,30,54191.892064
20.573864,30,54201.330015
20.454545,30,54210.746516
20.454545,30,54220.154061
20.454545,30,54229.582865
20.571645,30,54238.806819
20.454545,30,54248.224889
20.454545,30,54257.677771
20.454545,30,54267.085462
20.454545,30,54276.418661
20.454545,30,54285.787511
20.454545,30,54295.189121
20.454545,30,54304.545902
20.454545,30,54313.959599
20.454545,30,54323.266886
20.573864,30,54332.605472
20.693182,30,54341.949078
20.454545,30,54351.287239
20.454545,30,54360.624598
20.454545,30,54369.955166
20.454545,30,54379.406921
20.454545,30,54388.723367
20.539885,30,54398.109126
20.454545,30,54408.287771
20.454545,30,54417.658893
20.573864,30,54427.024175
20.454545,30,54436.454214
20.454545,30,54445.834107
20.454545,30,54455.204236
20.454545,30,54464.605214
11.676244,18,54470.204992
20.53988,30,54479.542518
20.454545,30,54488.867064
20.573864,30,54498.316952
20.454545,30,54507.661013
20.454545,30,54517.054646
20.454545,30,54526.601355
20.653391,30,54536.125352
20.890865,30,54545.507084
20.454545,30,54554.839668
20.454545,30,54564.076662
20.454545,30,54573.412923
20.454545,30,54582.743732
20.454545,30,54592.118988
20.454545,30,54601.488071
20.454545,30,54610.849545
20.454545,30,54620.233333
20.454545,30,54629.688656
20.454545,30,54639.088861
20.454545,30,54648.509505
20.454545,30,54657.873507
20.454545,30,54667.174122
20.573864,30,54676.52097
20.454545,30,54685.831545
20.454545,30,54695.204206
20.571645,30,54704.534473
20.454545,30,54713.867434
20.454545,30,54723.17879
20.573864,30,54732.598098
20.454545,30,54741.902432
20.454545,30,54751.343132
20.454545,30,54760.623891
20.454545,30,54769.972817
20.454545,30,54779.326589
20.454545,30,54788.779114
20.454545,30,54798.213521
20.454545,30,54807.603093
20.454545,30,54816.910273
20.693182,30,54826.380574
20.573864,30,54835.76751
20.454545,30,54845.131773
20.454545,30,54854.518903
20.454545,30,54863.999514
20.454545,30,54873.334991
20.573864,30,54882.744601
20.454545,30,54892.078403
20.454545,30,54901.568922
20.454545,30,54910.98832
20.571645,30,54920.336888
20.454545,30,54929.730666
20.53988,30,54939.155525
20.454545,30,54948.558589
20.454545,30,54957.902586
20.454545,30,54967.216458
20.454545,30,54976.609621
20.454545,30,54985.918419
20.454545,30,54995.338226
20.454545,30,55004.69676
20.454545,30,55014.180243
20.454545,30,55023.567315
20.573864,30,55032.843839
20.454545,30,55042.912628
20.454545,30,55052.389211
20.454545,30,55061.723448
20.454545,30,55071.104495
20.573864,30,55080.405668
20.454545,30,55089.890896
20.454545,30,55099.295514
20.693182,30,55108.818701
20.454545,30,55118.258629
20.454545,30,55127.651083
20.454545,30,55137.007549
20.454545,30,55146.272397
20.454545,30,55155.630389
20.454545,30,55164.960287
20.454545,30,55174.418453
20.454545,30,55183.809018
20.454545,30,55193.175716
20.454545,30,55202.582999
20.571645,30,55211.927109
20.573864,30,55221.274542
20.454545,30,55230.665992
20.454545,30,55240.017992
20.454545,30,55249.454669
20.571645,30,55258.746989
20.454545,30,55268.136956
20.454545,30,55277.531411
20.454545,30,55286.925111
20.53988,30,55296.286105
20.571645,30,55305.729429
20.454545,30,55315.149664
20.573864,30,55324.513575
20.454545,30,55333.859707
20.454545,30,55343.084629
20.454545,30,55352.495817
20.454545,30,55361.822041
20.964773,30,55371.137356
20.454545,30,55380.547894
20.454545,30,55389.909927
20.454545,30,55399.223844
20.454545,30,55408.67567
20.454545,30,55418.062376
20.454545,30,55427.340403
20.454545,30,55436.711867
20.454545,30,55446.030011
20.454545,30,55455.423056
20.454545,30,55464.756382
20.454545,30,55474.089269
20.454545,30,55483.410666
20.454545,30,55492.746458
20.454545,30,55502.187713
20.454545,30,55511.616297
20.454545,30,55520.986876
20.454545,30,55530.437707
20.454545,30,55539.916608
20.454545,30,55549.247604
20.454545,30,55558.530164
20.454545,30,55567.923724
20.454545,30,55577.336116
20.454545,30,55586.648824
20.454545,30,55596.107731
20.454545,30,55605.434057
20.454545,30,55614.85557
20.454545,30,55624.236477
20.454545,30,55633.470137
20.454545,30,55642.751099
20.454545,30,55652.157943
20.454545,30,55661.543075
20.454545,30,55670.898569
20.454545,30,55680.189625
20.454545,30,55690.3063
20.454545,30,55699.746189
20.454545,30,55709.104368
20.454545,30,55718.436702
20.454545,30,55727.725724
20.454545,30,55737.071076
20.454545,30,55746.539654
20.454545,30,55755.901158
20.454545,30,55765.242676
20.454545,30,55774.598326
20.454545,30,55783.938682
20.573864,30,55793.302198
20.454545,30,55802.662231
20.454545,30,55811.952237
20.454545,30,55821.371029
20.454545,30,55830.718864
20.454545,30,55840.049056
20.454545,30,55849.290355
20.454545,30,55858.618565
20.573864,30,55867.971728
20.454545,30,55877.373627
20.573864,30,55886.73481
20.573864,30,55896.240133
20.454545,30,55905.596725
20.454545,30,55914.945442
20.454545,30,55924.337909
20.454545,30,55933.714267
20.571645,30,55943.035114
20.454545,30,55952.337565
20.690946,30,55961.729282
20.454545,30,55971.078921
20.690946,30,55980.487567
20.454545,30,55989.8835
20.454545,30,55999.213415
20.454545,30,56008.422702
20.454545,30,56017.796976
20.454545,30,56027.134646
20.454545,30,56036.530274
20.454545,30,56045.90827
20.454545,30,56055.396238
20.454545,30,56064.826894
20.454545,30,56074.251622
20.454545,30,56083.614483
10.909091,17,56088.951946
20.454545,30,56098.35958
20.454545,30,56107.702002
20.454545,30,56117.137043
20.454545,30,56126.472244
20.454545,30,56135.90118
20.454545,30,56145.260323
20.454545,30,56154.686607
20.454545,30,56164.095028
20.454545,30,56173.380155
20.454545,30,56182.719177
20.454545,30,56192.055881
5.454545,9,56194.881518
20.454545,30,56204.194501
20.454545,30,56213.657148
20.571645,30,56223.075411
20.454545,30,56232.412656
20.454545,30,56241.763448
20.571645,30,56251.241133
8.181818,13,56255.388636
20.454545,30,56264.758582
20.454545,30,56274.115802
20.892033,30,56283.611449
20.454545,30,56293.017957
20.454545,30,56302.377437
20.454545,30,56311.78862
20.454545,30,56321.202673
20.454545,30,56331.319187
20.454545,30,56340.678085
20.454545,30,56349.96332
20.454545,30,56359.356264
20.454545,30,56368.567977
17.045455,26,56376.672496
20.454545,30,56385.996922
20.573864,30,56395.367458
20.454545,30,56404.722207
20.454545,30,56414.077758
20.454545,30,56423.396257
20.454545,30,56432.678279
20.454545,30,56442.070538
20.454545,30,56451.361854
20.454545,30,56460.682291
20.454545,30,56470.079912
20.454545,30,56479.458282
20.454545,30,56488.868468
20.454545,30,56498.390966
20.454545,30,56507.791466
20.454545,30,56517.240289
20.454545,30,56526.581297
20.454545,30,56535.939122
20.454545,30,56545.272117
20.454545,30,56554.70814
20.454545,30,56564.123024
20.454545,30,56573.504979
20.454545,30,56582.835319
20.454545,30,56592.111086
20.454545,30,56601.493458
20.454545,30,56610.845088
20.573864,30,56620.222347
20.454545,30,56629.578912
20.454545,30,56639.001789
20.454545,30,56648.36074
20.689116,30,56657.661826
20.454545,30,56666.975706
20.454545,30,56676.420264
20.454545,30,56685.811517
20.454545,30,56695.089983
20.573864,30,56704.352208
20.454545,30,56713.666042
20.454545,30,56723.024151
20.454545,30,56732.400123
20.454545,30,56741.630376
20.454545,30,56751.05475
20.573864,30,56760.469588
20.454545,30,56769.847644
20.454545,30,56779.131381
20.454545,30,56788.450288
20.454545,30,56797.914753
20.454545,30,56807.25095
20.571645,30,56816.650131
20.454545,30,56825.916426
20.454545,30,56835.268158
20.454545,30,56844.67696
20.573864,30,56854.069602
20.454545,30,56863.463223
20.454545,30,56872.850691
20.454545,30,56882.245496
20.454545,30,56891.782393
20.454545,30,56901.111396
20.693182,30,56910.50078
20.778517,30,56919.817929
20.573864,30,56929.13466
20.454545,30,56938.57166
20.454545,30,56947.841727
20.571645,30,56957.235412
20.454545,30,56967.303606
20.454545,30,56976.675767
20.454545,30,56986.019298
20.454545,30,56995.351828
20.573864,30,57004.695497
20.454545,30,57014.031101
20.454545,30,57023.410047
20.454545,30,57032.744501
20.454545,30,57042.175923
20.454545,30,57051.665687
20.454545,30,57061.117625
20.571645,30,57070.544675
20.454545,30,57079.840976
20.454545,30,57089.215142
20.454545,30,57098.596772
20.454545,30,57107.942111
20.454545,30,57117.436467
20.454545,30,57126.815281
7.5,12,57130.542557
20.454545,30,57139.873619
20.454545,30,57149.361236
20.454545,30,57158.767265
20.454545,30,57168.153303
20.454545,30,57177.536356
20.454545,30,57186.987726
20.454545,30,57196.352621
20.454545,30,57205.718473
20.454545,30,57215.166451
6.136364,10,57218.274783
20.454545,30,57227.636882
20.454545,30,57237.067486
20.454545,30,57246.348017
20.454545,30,57255.825717
20.454545,30,57265.201115
20.454545,30,57274.625613
20.454545,30,57284.07564
20.573864,30,57293.51225
20.454545,30,57302.938316
20.454545,30,57312.279441
20.454545,30,57321.611898
20.454545,30,57331.01522
20.454545,30,57340.414281
20.454545,30,57349.738743
20.454545,30,57359.103429
20.693182,30,57368.522457
20.573864,30,57377.888204
20.454545,30,57387.225964
20.454545,30,57396.628249
20.454545,30,57405.934294
20.454545,30,57415.244606
20.571645,30,57424.578922
20.454545,30,57433.953831
20.573864,30,57443.309627
20.454545,30,57452.624856
20.454545,30,57461.977559
20.454545,30,57471.330081
20.454545,30,57480.751902
20.454545,30,57490.075844
20.454545,30,57499.441935
20.454545,30,57508.785744
20.454545,30,57518.167838
20.573864,30,57527.649186
20.454545,30,57537.076106
20.454545,30,57546.424315
20.454545,30,57555.888904
20.454545,30,57565.298485
20.454545,30,57574.714093
20.454545,30,57584.183028
20.454545,30,57593.575176
20.454545,30,57603.653687
20.454545,30,57613.068623
20.454545,30,57622.449177
20.454545,30,57631.871936
20.454545,30,57641.18058
20.454545,30,57650.550526
20.454545,30,57659.894459
20.454545,30,57669.293155
20.454545,30,57678.707402
20.454545,30,57688.070766
17.727273,27,57696.427461
20.454545,30,57705.780672
20.454545,30,57715.279972
20.573864,30,57724.648336
20.454545,30,57734.015359
20.454545,30,57743.362968
20.454545,30,57752.810979
20.454545,30,57762.146317
20.573864,30,57771.462023
20.454545,30,57780.991861
20.688338,30,57790.426026
20.454545,30,57799.871483
20.573864,30,57809.230267
20.454545,30,57818.686411
20.454545,30,57828.038204
20.454545,30,57837.413596
20.454545,30,57846.887954
20.454545,30,57856.297253
20.454545,30,57865.664382
20.454545,30,57875.068259
20.573864,30,57884.474113
20.693182,30,57893.871324
20.454545,30,57903.334296
20.454545,30,57912.648552
20.454545,30,57922.061521
20.454545,30,57931.464388
20.454545,30,57940.875798
20.454545,30,57950.202752
20.454545,30,57959.66983
20.454545,30,57969.093079
20.454545,30,57978.60302
20.454545,30,57987.889551
20.454545,30,57997.195104
20.573864,30,58006.521422
20.454545,30,58015.853951
20.454545,30,58025.105758
20.454545,30,58034.480955
20.454545,30,58043.867424
20.454545,30,58053.15392
20.454545,30,58062.567509
20.454545,30,58071.967111
20.454545,30,58081.357714
15.0,23,58088.544613
20.454545,30,58097.845057
20.454545,30,58107.260437
20.454545,30,58116.582697
20.454545,30,58126.005445
20.573864,30,58135.406894
20.454545,30,58144.659876
20.573864,30,58153.9566
20.454545,30,58163.371506
20.454545,30,58172.775473
20.454545,30,58182.13927
20.454545,30,58191.609653
20.571645,30,58201.008805
20.454545,30,58210.324366
20.454545,30,58219.702639
20.454545,30,58229.076305
20.690946,30,58238.532652
20.53988,30,58248.637405
20.454545,30,58257.946298
20.454545,30,58267.189397
20.454545,30,58276.498224
20.454545,30,58285.983833
20.454545,30,58295.297819
20.454545,30,58304.703728
20.454545,30,58314.16686
20.454545,30,58323.513667
20.454545,30,58332.853847
20.454545,30,58342.165979
20.454545,30,58351.499396
20.454545,30,58360.871548
20.454545,30,58370.183563
20.454545,30,58379.467509
20.454545,30,58388.824487
20.454545,30,58398.126719
20.454545,30,58407.5759
20.454545,30,58416.955875
20.454545,30,58426.348469
20.653391,30,58435.65526
20.573864,30,58445.089229
20.454545,30,58454.612521
20.454545,30,58464.054848
20.454545,30,58473.462977
20.573864,30,58482.904914
20.454545,30,58492.359838
20.454545,30,58501.697711
20.454545,30,58511.131455
20.454545,30,58520.411984
20.454545,30,58529.756881
20.454545,30,58539.153537
20.454545,30,58548.562761
20.454545,30,58558.006305
20.454545,30,58567.362335
20.571645,30,58576.748745
20.454545,30,58586.077621
2.045455,4,58587.36443
20.454545,30,58596.673368
20.454545,30,58606.039211
20.454545,30,58615.386806
20.454545,30,58624.622149
20.454545,30,58633.96225
20.454545,30,58643.412072
20.454545,30,58652.769589
20.454545,30,58662.155926
20.454545,30,58671.468711
20.454545,30,58680.775999
20.454545,30,58690.28757
20.454545,30,58699.635979
12.358062,19,58705.597522
20.454545,30,58714.954933
20.454545,30,58724.276
4.090909,7,58726.487201
20.454545,30,58735.799137
20.454545,30,58745.124403
20.454545,30,58754.375087
20.454545,30,58763.726058
20.454545,30,58773.170867
20.454545,30,58782.573034
20.454545,30,58791.971914
20.454545,30,58801.248119
20.454545,30,58810.610295
20.454545,30,58820.066652
20.454545,30,58829.530955
20.454545,30,58838.814652
20.454545,30,58848.130465
20.454545,30,58857.479715
20.573864,30,58866.747496
20.454545,30,58876.111544
20.454545,30,58886.2321
20.454545,30,58895.563192
20.573864,30,58904.881792
20.454545,30,58914.276249
20.454545,30,58923.69436
20.653391,30,58933.098904
20.454545,30,58942.533163
20.454545,30,58951.92476
20.454545,30,58961.256632
20.454545,30,58970.566931
20.454545,30,58979.806662
20.454545,30,58989.155424
20.454545,30,58998.435022
20.454545,30,59007.763675
20.454545,30,59017.06515
20.454545,30,59026.427699
20.454545,30,59035.806867
20.454545,30,59045.121946
20.454545,30,59054.481571
20.454545,30,59063.828035
20.454545,30,59073.23611
20.454545,30,59082.521243
20.454545,30,59091.833582
20.454545,30,59101.169579
20.454545,30,59110.577524
20.454545,30,59119.969572
14.318182,22,59126.927353
20.454545,30,59136.357182
20.454545,30,59145.85408
4.772727,8,59148.389844
20.454545,30,59157.762248
20.454545,30,59167.123898
20.454545,30,59176.489664
20.454545,30,59185.891061
20.454545,30,59195.225997
20.53988,30,59204.712113
20.454545,30,59214.087333
3.409091,6,59215.987605
20.454545,30,59225.3815
20.454545,30,59234.807508
20.571645,30,59244.280936
20.454545,30,59253.64421
20.454545,30,59262.936482
20.810264,30,59272.199938
20.454545,30,59281.591095
20.454545,30,59290.995045
20.454545,30,59300.442901
20.454545,30,59309.741575
20.454545,30,59319.117012
20.454545,30,59328.579084
20.454545,30,59337.954557
20.454545,30,59347.344255
20.454545,30,59356.750507
20.454545,30,59366.114624
20.454545,30,59375.510735
20.454545,30,59384.897704
20.454545,30,59394.352825
20.454545,30,59403.712048
20.454545,30,59413.050621
20.454545,30,59422.354778
20.8125,30,59431.726608
20.454545,30,59441.121344
20.454545,30,59450.480605
20.573864,30,59459.820445
20.454545,30,59469.249775
20.53988,30,59478.606651
20.454545,30,59487.995547
20.454545,30,59497.4098
20.454545,30,59506.852684
20.454545,30,59516.309889
20.454545,30,59526.421654
20.454545,30,59535.709642
20.454545,30,59545.083287
20.454545,30,59554.427445
20.454545,30,59563.750972
20.454545,30,59573.131391
20.454545,30,59582.533754
20.573864,30,59591.832649
20.454545,30,59601.145502
20.454545,30,59610.485293
20.65698,30,59619.909125
20.454545,30,59629.180034
20.690946,30,59638.517094
20.454545,30,59647.931711
20.571645,30,59657.270484
20.571645,30,59666.650926
20.454545,30,59675.951704
20.571645,30,59685.389807
20.454545,30,59694.815608
20.454545,30,59704.242175
20.454545,30,59713.788528
20.454545,30,59723.079109
20.454545,30,59732.407265
20.571645,30,59741.819651
20.625216,30,59751.191121
21.168219,30,59760.533314
20.454545,30,59769.826257
20.454545,30,59779.360679
20.454545,30,59788.910356
20.454545,30,59798.179899
20.454545,30,59807.556842
20.454545,30,59816.871469
20.454545,30,59826.184468
20.454545,30,59835.568157
20.454545,30,59844.904811
20.454545,30,59854.303628
20.454545,30,59863.695365
20.454545,30,59873.057531
20.53988,30,59882.351882
20.454545,30,59891.732484
20.454545,30,59901.110322
20.53988,30,59910.472473
20.454545,30,59919.72257
20.454545,30,59929.088976
20.573864,30,59938.451626
20.454545,30,59947.856693
20.454545,30,59957.335153
20.454545,30,59966.59989
20.571645,30,59975.843114
20.454545,30,59985.251637
20.688338,30,59994.576575
20.454545,30,60004.055315
20.454545,30,60013.499152
6.818182,11,60016.940118
20.454545,30,60026.337544
20.454545,30,60035.652804
20.454545,30,60045.025867
20.454545,30,60054.407194
20.573864,30,60063.767174
5.454545,9,60066.564386
20.454545,30,60075.999228
20.454545,30,60085.404502
17.844372,27,60093.898409
20.454545,30,60103.236434
20.454545,30,60112.613429
20.454545,30,60121.948711
20.454545,30,60131.452288
20.454545,30,60140.94197
20.571645,30,60150.282764
20.573864,30,60159.589556
20.573864,30,60169.662507
20.454545,30,60178.986789
20.454545,30,60188.352339
20.454545,30,60197.888341
20.454545,30,60207.305948
20.454545,30,60216.696514
20.454545,30,60226.146149
20.454545,30,60235.4823
20.573864,30,60244.873736
20.454545,30,60254.223267
20.454545,30,60263.593843
20.454545,30,60273.030185
20.573864,30,60282.407209
20.454545,30,60291.875693
20.454545,30,60301.265058
20.454545,30,60310.675487
20.454545,30,60319.995169
20.454545,30,60329.293299
20.573864,30,60338.63145
20.454545,30,60348.012275
20.454545,30,60357.418868
20.454545,30,60366.795229
20.454545,30,60376.168901
20.454545,30,60385.559551
20.690946,30,60394.964753
20.454545,30,60404.362998
20.454545,30,60413.586891
20.454545,30,60422.939327
20.454545,30,60432.340127
20.454545,30,60441.768368
20.454545,30,60451.230745
20.454545,30,60460.655677
20.454545,30,60469.990815
20.454545,30,60479.344106
20.454545,30,60488.680818
20.454545,30,60498.053001
20.454545,30,60507.423763
20.454545,30,60516.80398
20.454545,30,60526.23237
20.454545,30,60535.628478
20.53988,30,60544.962762
20.454545,30,60554.467735
20.573864,30,60563.840297
20.454545,30,60573.175288
20.454545,30,60582.550483
20.8125,30,60591.954608
20.454545,30,60601.307301
20.454545,30,60610.737752
20.454545,30,60620.111983
20.454545,30,60629.459233
20.454545,30,60638.794815
20.571645,30,60648.202523
20.454545,30,60657.476503
20.571645,30,60666.805062
20.454545,30,60676.161909
20.454545,30,60685.482296
20.454545,30,60694.871791
20.454545,30,60704.19844
20.690946,30,60713.637101
20.454545,30,60723.0239
20.454545,30,60732.356353
20.454545,30,60741.735798
20.454545,30,60751.156189
20.454545,30,60760.558791
20.454545,30,60769.921595
20.571645,30,60779.206263
20.454545,30,60788.493592
20.454545,30,60797.927867
20.454545,30,60808.079601
20.573864,30,60817.469923
20.454545,30,60826.901059
20.573864,30,60836.288105
20.454545,30,60845.668381
20.454545,30,60854.980566
10.909091,17,60860.341409
20.454545,30,60869.821585
20.693182,30,60879.209649
20.454545,30,60888.580122
20.454545,30,60898.020614
20.454545,30,60907.319736
20.454545,30,60916.848651
20.454545,30,60926.360663
20.454545,30,60935.805099
20.571645,30,60945.260298
20.571645,30,60954.541318
20.454545,30,60963.969523
20.454545,30,60973.283446
20.454545,30,60982.717928
20.573864,30,60992.007152
20.454545,30,61001.35742
20.454545,30,61010.752144
20.454545,30,61020.079087
20.454545,30,61029.36242
20.454545,30,61038.720223
20.454545,30,61048.054824
20.454545,30,61057.423552
20.454545,30,61066.71257
20.454545,30,61076.111058
20.454545,30,61085.45523
20.690946,30,61094.822615
20.454545,30,61104.178999
20.454545,30,61113.556552
20.454545,30,61122.950211
20.454545,30,61132.336979
20.454545,30,61141.642567
20.454545,30,61151.076936
20.454545,30,61160.418714
20.571645,30,61169.868087
20.573864,30,61179.27527
20.454545,30,61188.682076
20.454545,30,61198.09352
20.454545,30,61207.513529
20.454545,30,61216.879195
20.454545,30,61226.186768
20.454545,30,61235.532172
21.048901,30,61244.957716
20.454545,30,61254.355623
20.571645,30,61263.658218
20.454545,30,61273.013686
20.454545,30,61282.389408
20.454545,30,61291.737606
20.454545,30,61301.166915
20.454545,30,61310.54663
20.454545,30,61320.077278
20.454545,30,61329.426701
20.454545,30,61338.797411
20.810264,30,61348.117321
20.454545,30,61357.437525
20.454545,30,61366.802921
20.454545,30,61376.26168
20.454545,30,61385.705026
20.454545,30,61395.118362
20.454545,30,61404.538146
20.571645,30,61413.965014
20.454545,30,61423.334579
20.454545,30,61432.725391
20.454545,30,61442.085867
20.571645,30,61452.195027
20.454545,30,61461.547962
20.454545,30,61470.969545
20.454545,30,61480.33883
20.454545,30,61489.717987
20.454545,30,61499.093357
20.454545,30,61508.409147
20.573864,30,61517.735007
20.454545,30,61527.025334
20.454545,30,61536.416641
20.454545,30,61545.73513
20.454545,30,61555.086182
20.573864,30,61564.501046
12.272727,19,61570.46707
20.454545,30,61579.774304
20.454545,30,61589.1596
20.454545,30,61598.634315
20.454545,30,61607.926712
20.573864,30,61617.2332
20.454545,30,61626.501872
20.454545,30,61635.782029
20.571645,30,61645.285229
20.454545,30,61654.632863
20.454545,30,61663.915849
20.454545,30,61673.331109
20.454545,30,61682.660597
20.573864,30,61691.984353
20.454545,30,61701.34246
20.454545,30,61710.798029
20.454545,30,61720.156635
20.539909,30,61729.499748
20.573864,30,61738.837427
20.454545,30,61748.200397
20.454545,30,61757.601645
20.454545,30,61766.997351
20.690946,30,61776.379409
20.454545,30,61785.742815
20.454545,30,61795.179127
20.454545,30,61804.470751
20.454545,30,61813.924007
20.454545,30,61823.205124
20.571645,30,61832.644691
20.454545,30,61841.954123
20.454545,30,61851.327287
20.454545,30,61860.716803
20.454545,30,61870.146733
20.454545,30,61879.561335
20.454545,30,61888.957347
20.454545,30,61898.236454
20.454545,30,61907.638784
20.454545,30,61917.018258
20.454545,30,61926.384178
20.454545,30,61935.79512
20.454545,30,61945.181322
20.454545,30,61954.495002
20.454545,30,61963.903608
20.571645,30,61973.245929
20.454545,30,61982.549653
20.454545,30,61991.981159
20.454545,30,62001.400783
6.818182,11,62004.886859
20.454545,30,62014.33695
20.454545,30,62023.719333
20.454545,30,62033.105738
20.454545,30,62042.447514
20.454545,30,62051.831795
20.573864,30,62061.131558
20.454545,30,62070.452432
20.454545,30,62079.845836
20.573864,30,62089.896176
20.454545,30,62099.283432
20.454545,30,62108.649474
20.573864,30,62117.896583
20.454545,30,62127.239508
20.454545,30,62136.547782
20.454545,30,62145.895746
20.454545,30,62155.349537
20.454545,30,62164.716849
20.573864,30,62174.071272
20.454545,30,62183.488675
20.454545,30,62192.931816
20.810264,30,62202.315251
20.454545,30,62211.697212
20.573864,30,62221.114864
20.454545,30,62230.466052
20.454545,30,62239.832907
20.53988,30,62249.205822
20.454545,30,62258.561812
20.454545,30,62267.823651
20.454545,30,62277.200261
21.526173,30,62286.543671
20.454545,30,62295.796551
20.688338,30,62305.176329
20.573864,30,62314.553534
20.454545,30,62323.821531
20.454545,30,62333.118975
20.688338,30,62342.430262
20.454545,30,62351.778754
20.454545,30,62361.132545
20.571645,30,62370.45661
20.454545,30,62379.801861
20.454545,30,62389.120833
20.454545,30,62398.614176
20.454545,30,62408.099898
20.454545,30,62417.452419
20.454545,30,62426.868819
20.454545,30,62436.159215
20.454545,30,62445.603075
20.573864,30,62454.987094
20.454545,30,62464.383995
20.454545,30,62473.708832
20.454545,30,62483.061889
20.454545,30,62492.58438
20.454545,30,62502.040752
20.454545,30,62511.414512
20.454545,30,62520.82219
20.693182,30,62530.206544
20.454545,30,62539.591223
20.454545,30,62548.893281
20.454545,30,62558.316753
20.53988,30,62567.6443
20.454545,30,62576.998869
20.454545,30,62586.365759
20.693182,30,62595.752198
20.454545,30,62605.17993
20.454545,30,62614.469173
20.454545,30,62623.868603
20.454545,30,62633.090463
20.571645,30,62642.432956
20.573864,30,62651.873234
20.454545,30,62661.209135
20.454545,30,62670.649709
20.454545,30,62680.033754
20.454545,30,62689.392311
20.454545,30,62698.843797
20.454545,30,62708.215918
20.454545,30,62717.610893
20.454545,30,62727.061406
20.454545,30,62737.200321
20.653391,30,62746.515884
20.454545,30,62755.794742
15.681818,24,62763.208916
20.454545,30,62772.61569
20.454545,30,62781.898546
20.573864,30,62791.242632
20.454545,30,62800.640406
20.454545,30,62810.001606
20.931818,30,62819.377718
20.573864,30,62828.654591
20.53988,30,62837.97278
20.573864,30,62847.293677
20.454545,30,62856.798696
20.454545,30,62866.119204
20.454545,30,62875.626203
20.454545,30,62884.978019
20.571645,30,62894.389597
20.454545,30,62903.782815
20.573864,30,62913.121844
20.454545,30,62922.494464
20.454545,30,62931.881838
20.454545,30,62941.28494
20.454545,30,62950.572466
20.693182,30,62959.880483
20.454545,30,62969.272696
20.690946,30,62978.585905
20.454545,30,62987.908217
20.454545,30,62997.219343
20.454545,30,63006.573606
20.454545,30,63015.868262
20.454545,30,63025.178259
20.454545,30,63034.53782
20.454545,30,63043.851546
20.454545,30,63053.213841
20.454545,30,63062.498139
20.454545,30,63072.010939
20.454545,30,63081.307221
20.454545,30,63090.726357
20.454545,30,63100.090873
20.454545,30,63109.486706
20.454545,30,63118.90933
20.693182,30,63128.31755
19.772727,30,63137.633002
20.690946,30,63146.956239
20.454545,30,63156.363789
20.573864,30,63165.700758
20.454545,30,63175.150645
20.454545,30,63184.498772
20.571645,30,63193.816065
20.454545,30,63203.164135
20.454545,30,63212.512655
20.454545,30,63221.966232
21.051136,30,63231.388858
20.454545,30,63240.719092
20.573864,30,63250.090587
20.454545,30,63259.414663
20.693182,30,63268.838357
20.571645,30,63278.194965
20.454545,30,63287.48103
20.454545,30,63296.745651
20.454545,30,63306.060744
20.454545,30,63315.525873
20.454545,30,63324.879577
20.454545,30,63334.284184
20.454545,30,63343.663785
20.454545,30,63353.11552
20.454545,30,63362.398805
20.454545,30,63372.40306
20.573864,30,63381.733442
20.454545,30,63391.062164
