#{"t_start": 1776070577.9574978, "env_id": "highway-v0"}
r,l,t
20.454545,30,35288.518945
20.454545,30,35298.200301
20.53988,30,35307.942674
20.454545,30,35317.691431
1.113511,2,35318.360285
20.53988,30,35328.064832
20.454545,30,35337.750096
8.181818,13,35341.992785
20.454545,30,35352.515833
20.454545,30,35362.266318
20.53988,30,35371.965781
20.454545,30,35381.711942
20.454545,30,35391.467831
20.454545,30,35401.144008
20.53988,30,35410.830653
20.454545,30,35420.586917
20.454545,30,35430.320451
20.454545,30,35440.115506
20.454545,30,35449.824238
20.573864,30,35459.619857
20.454545,30,35469.388899
20.454545,30,35479.05431
20.53988,30,35488.840189
20.454545,30,35498.545439
10.227273,16,35503.722738
20.454545,30,35513.498035
20.454545,30,35523.310066
20.454545,30,35533.173908
20.454545,30,35542.867596
20.625219,30,35552.621855
20.53988,30,35562.509427
20.454545,30,35572.376446
20.454545,30,35582.112698
20.693182,30,35591.881332
20.454545,30,35601.638268
20.454545,30,35611.360164
20.454545,30,35621.081797
20.454545,30,35630.832126
20.454545,30,35640.566986
20.454545,30,35650.277427
20.454545,30,35660.082423
20.454545,30,35669.88477
20.573864,30,35679.701721
20.454545,30,35689.471513
20.659198,30,35699.261775
20.53988,30,35709.138467
20.53988,30,35718.867007
20.454545,30,35728.630542
20.571645,30,35738.357973
20.53988,30,35748.051266
20.454545,30,35757.731589
20.454545,30,35767.48439
20.454545,30,35777.22368
20.454545,30,35786.927663
20.653391,30,35796.705024
20.454545,30,35806.458495
20.454545,30,35816.168736
20.454545,30,35826.019849
20.454545,30,35835.683191
20.454545,30,35845.451624
20.53988,30,35855.15971
20.454545,30,35865.016531
20.454545,30,35874.770289
20.454545,30,35884.561191
20.454545,30,35894.231857
15.681818,24,35901.949966
20.454545,30,35911.613465
20.454545,30,35921.25133
20.454545,30,35930.934251
20.454545,30,35940.541565
20.454545,30,35950.274594
20.53988,30,35959.996202
20.454545,30,35969.650916
20.539857,30,35979.379178
20.454545,30,35989.109473
20.53988,30,35998.829939
20.454545,30,36008.564223
20.454545,30,36019.008367
20.454545,30,36028.750123
20.454545,30,36038.426312
20.454545,30,36048.201688
20.539862,30,36057.936143
20.454545,30,36067.705465
20.573864,30,36077.442018
20.53988,30,36087.208974
20.454545,30,36096.861526
20.454545,30,36106.74182
20.454545,30,36116.515952
20.659198,30,36126.286229
20.454545,30,36136.040298
20.770494,30,36145.839077
20.625356,30,36155.538174
20.573864,30,36165.333853
20.454545,30,36175.031267
20.454545,30,36184.752781
20.454545,30,36194.531897
20.454545,30,36204.209142
20.454545,30,36214.040666
20.53988,30,36223.752517
20.454545,30,36233.458627
20.454545,30,36243.266689
20.454545,30,36253.181689
20.454545,30,36262.885103
20.454545,30,36272.592558
20.454545,30,36282.376934
20.53988,30,36292.106605
20.454545,30,36301.840397
20.454545,30,36311.573553
20.454545,30,36321.15594
20.454545,30,36330.892176
20.53988,30,36340.582585
20.454545,30,36350.449508
20.573864,30,36360.214276
20.454545,30,36369.910654
20.53988,30,36379.596531
20.738867,30,36389.339742
20.53988,30,36399.079328
20.454545,30,36408.812592
20.454545,30,36418.541192
20.454545,30,36428.363615
20.454545,30,36438.171721
20.454545,30,36447.953265
20.454545,30,36457.734028
20.454545,30,36467.487133
20.454545,30,36477.190162
20.454545,30,36486.9423
20.454545,30,36496.648772
20.454545,30,36506.442062
20.454545,30,36516.121705
20.454545,30,36525.778106
20.454545,30,36535.464598
20.454545,30,36545.121806
20.53988,30,36554.833691
20.454545,30,36564.604713
20.454545,30,36574.349013
20.454545,30,36584.14176
20.454545,30,36593.875399
20.454545,30,36603.661433
20.454545,30,36613.508544
20.454545,30,36623.289249
20.454545,30,36633.101054
20.454545,30,36642.853064
20.454545,30,36652.628778
20.454545,30,36662.452531
20.454545,30,36672.2788
20.454545,30,36682.750489
20.653391,30,36692.376715
20.454545,30,36702.013851
20.454545,30,36711.783831
20.454545,30,36721.467917
20.454545,30,36731.221061
20.53988,30,36740.927613
20.573864,30,36750.655451
20.454545,30,36760.39538
20.573864,30,36770.197385
20.454545,30,36780.061944
20.454545,30,36789.76889
20.454545,30,36799.571801
20.454545,30,36809.246898
20.573864,30,36818.872184
20.454545,30,36828.624441
20.454545,30,36838.455856
20.715369,30,36848.331825
20.651176,30,36858.094642
20.454545,30,36867.863492
20.454545,30,36877.667594
20.454545,30,36887.420024
20.454545,30,36897.409353
20.454545,30,36907.223834
20.539909,30,36916.950847
20.454545,30,36926.716563
20.454545,30,36936.429396
20.454545,30,36946.240453
20.454545,30,36955.950748
20.454545,30,36965.63445
20.454545,30,36975.43589
20.53988,30,36985.091125
20.454545,30,36994.905731
20.454545,30,37004.71259
20.454545,30,37014.438324
20.454545,30,37024.208985
20.53988,30,37033.937421
20.454545,30,37043.753214
20.454545,30,37053.49194
20.454545,30,37063.28748
20.454545,30,37073.07662
20.454545,30,37082.87271
20.53988,30,37092.664664
20.454545,30,37102.364413
20.454545,30,37112.055838
20.454545,30,37121.766385
20.53988,30,37131.564227
20.454545,30,37141.213669
20.454545,30,37150.951794
20.454545,30,37160.659471
20.454545,30,37170.420621
20.454545,30,37180.173563
20.454545,30,37189.910253
20.653368,30,37199.650964
20.693182,30,37209.357667
20.53988,30,37219.064619
20.454545,30,37228.827386
20.454545,30,37238.510331
20.454545,30,37248.264699
20.573864,30,37258.010054
20.454545,30,37267.731359
20.454545,30,37277.401873
20.454545,30,37287.16725
20.573864,30,37296.904335
4.772727,8,37299.508564
20.454545,30,37309.251691
20.454545,30,37318.991436
20.571645,30,37328.721608
20.454545,30,37338.457226
20.454545,30,37348.879545
20.454545,30,37358.6578
20.53988,30,37368.493312
20.454545,30,37378.253419
20.454545,30,37388.001606
20.454545,30,37397.78105
20.53988,30,37407.571925
20.454545,30,37417.339852
20.454545,30,37427.138031
20.454545,30,37436.832215
20.454545,30,37446.669209
20.53988,30,37456.451694
20.454545,30,37466.249928
20.573864,30,37475.885009
20.53988,30,37485.643858
20.454545,30,37495.453722
20.454545,30,37505.197764
20.454545,30,37514.990037
20.454545,30,37524.715565
20.454545,30,37534.452943
20.454545,30,37544.289123
20.454545,30,37553.995469
20.454545,30,37563.832523
20.454545,30,37573.559348
20.454545,30,37583.351835
20.454545,30,37593.041878
20.454545,30,37602.747946
20.53988,30,37612.510456
20.454545,30,37622.201931
20.454545,30,37631.944262
20.454545,30,37641.682281
20.53988,30,37651.335385
20.454545,30,37661.118935
20.454545,30,37670.896184
20.454545,30,37680.666
20.53988,30,37690.404196
20.454545,30,37700.201324
20.454545,30,37709.990862
20.454545,30,37719.769801
20.454545,30,37729.40753
20.454545,30,37739.087658
20.770494,30,37748.856075
20.573864,30,37758.570826
20.454545,30,37768.358037
20.454545,30,37778.069438
20.454545,30,37787.880147
20.454545,30,37797.710724
20.454545,30,37807.473559
20.454545,30,37817.243255
20.454545,30,37826.988474
20.454545,30,37836.711434
20.454545,30,37846.553408
20.454545,30,37856.380929
20.651176,30,37866.175523
20.454545,30,37875.856824
20.53988,30,37885.597543
20.454545,30,37895.349105
20.454545,30,37905.077558
20.653391,30,37914.827183
20.454545,30,37924.506275
20.454545,30,37934.271397
20.454545,30,37944.042427
20.53988,30,37953.882908
20.653391,30,37963.62424
20.454545,30,37973.291557
20.454545,30,37982.97198
20.454545,30,37992.700569
20.964808,30,38002.598647
20.454545,30,38013.1609
20.454545,30,38022.929641
20.53988,30,38032.583339
20.454545,30,38042.395711
20.454545,30,38052.113598
20.454545,30,38061.809197
20.454545,30,38071.517134
20.454545,30,38081.303072
20.454545,30,38091.057207
20.454545,30,38100.821306
20.53988,30,38110.484614
20.454545,30,38120.241696
20.53988,30,38129.983808
20.454545,30,38139.669656
20.454545,30,38149.471769
20.454545,30,38159.223879
20.690946,30,38169.147066
20.454545,30,38178.760917
20.454545,30,38188.426465
20.454545,30,38198.113101
20.454545,30,38207.816806
1.480736,3,38208.807235
20.454545,30,38218.566924
20.454545,30,38228.258538
20.454545,30,38238.02931
20.454545,30,38247.716337
20.454545,30,38257.419001
20.454545,30,38267.093493
20.454545,30,38276.766506
20.573864,30,38286.522831
20.454545,30,38296.204278
20.454545,30,38305.869818
20.454545,30,38315.555535
20.454545,30,38325.225556
20.573864,30,38334.929102
20.454545,30,38344.723969
20.571645,30,38354.504331
20.454545,30,38364.344333
20.454545,30,38374.083252
20.454545,30,38383.720287
20.454545,30,38393.514963
20.454545,30,38403.227573
20.454545,30,38412.948366
20.454545,30,38422.71464
20.454545,30,38432.351128
20.454545,30,38441.988749
20.653391,30,38451.892552
20.454545,30,38461.629531
20.454545,30,38471.392412
20.454545,30,38481.120287
20.454545,30,38490.887421
20.693182,30,38500.626271
20.454545,30,38510.457629
20.53988,30,38520.1229
20.454545,30,38529.814511
20.454545,30,38539.561357
20.454545,30,38549.30097
20.454545,30,38558.993522
20.454545,30,38568.923571
20.693182,30,38578.655861
20.454545,30,38588.348907
20.454545,30,38598.147132
20.454545,30,38607.945575
20.454545,30,38617.659128
20.454545,30,38627.374432
20.454545,30,38637.037061
20.454545,30,38646.718389
20.454545,30,38656.545842
20.454545,30,38666.367125
20.454545,30,38676.970324
20.454545,30,38686.796557
20.571645,30,38696.52368
20.454545,30,38706.180873
20.454545,30,38716.025364
20.454545,30,38725.714164
20.454545,30,38735.534309
3.409091,6,38737.497481
20.454545,30,38747.267442
8.863636,14,38751.81266
20.454545,30,38761.658566
20.659199,30,38771.321749
20.454545,30,38781.072512
20.454545,30,38790.713958
20.454545,30,38800.423767
20.454545,30,38810.139481
20.454545,30,38819.97892
20.454545,30,38829.781288
20.454545,30,38839.473952
20.454545,30,38849.199188
20.454545,30,38858.912335
20.454545,30,38868.599426
20.454545,30,38878.241042
20.53988,30,38887.903306
5.454545,9,38890.822299
20.454545,30,38900.580013
20.539909,30,38910.266573
20.454545,30,38920.033006
20.454545,30,38929.864559
20.454545,30,38939.632204
20.454545,30,38949.468273
20.454545,30,38959.256566
20.454545,30,38969.021698
20.454545,30,38978.771646
20.454545,30,38988.571806
20.454545,30,38998.381222
20.454545,30,39008.147301
20.454545,30,39017.878751
20.454545,30,39027.616555
20.454545,30,39037.345241
20.454545,30,39047.107894
20.454545,30,39056.743968
20.454545,30,39066.49072
20.454545,30,39076.274258
20.454545,30,39085.980198
20.454545,30,39095.847537
20.573864,30,39105.68527
20.454545,30,39115.396544
20.454545,30,39125.281461
20.454545,30,39134.955714
20.454545,30,39144.67358
20.454545,30,39154.461276
20.454545,30,39164.264174
20.454545,30,39173.94411
20.454545,30,39183.671056
20.454545,30,39193.366476
20.454545,30,39203.09763
20.454545,30,39212.86121
20.454545,30,39222.608102
20.454545,30,39232.346185
20.454545,30,39242.043673
20.454545,30,39251.828442
20.454545,30,39261.618862
20.454545,30,39271.314919
20.454545,30,39280.965338
20.454545,30,39290.694845
20.454545,30,39300.541305
20.454545,30,39310.260664
20.454545,30,39319.988935
20.454545,30,39329.738167
20.454545,30,39339.488675
20.454545,30,39349.848255
20.454545,30,39359.595802
20.454545,30,39369.344415
20.454545,30,39379.089923
20.454545,30,39388.786022
20.454545,30,39398.568061
20.454545,30,39408.298901
20.454545,30,39418.023166
20.454545,30,39427.758004
20.454545,30,39437.61405
20.454545,30,39447.283002
20.454545,30,39457.084627
20.454545,30,39466.906509
20.454545,30,39476.696134
20.454545,30,39486.415564
20.573864,30,39496.156003
20.454545,30,39505.987859
20.573864,30,39515.697301
20.454545,30,39525.405014
20.454545,30,39535.160162
20.454545,30,39544.823703
20.454545,30,39554.628154
20.454545,30,39564.478344
20.454545,30,39574.088431
20.454545,30,39583.786033
20.454545,30,39593.531204
20.454545,30,39603.246223
20.454545,30,39612.951146
20.454545,30,39622.647412
20.454545,30,39632.385216
20.454545,30,39642.140666
20.454545,30,39652.03264
20.454545,30,39661.846716
20.454545,30,39671.51339
20.454545,30,39681.223441
20.454545,30,39690.926358
20.454545,30,39700.741502
20.454545,30,39710.458963
20.454545,30,39720.218975
20.454545,30,39729.956456
20.454545,30,39739.693594
20.454545,30,39749.384838
20.454545,30,39759.154106
20.454545,30,39768.870275
20.454545,30,39778.675711
20.454545,30,39788.455796
20.454545,30,39798.144988
20.454545,30,39807.824058
20.454545,30,39817.595628
20.454545,30,39827.232052
20.454545,30,39837.032226
20.53988,30,39846.713885
20.454545,30,39856.391285
20.454545,30,39866.052785
20.454545,30,39875.796068
20.454545,30,39885.584936
20.454545,30,39895.295292
20.454545,30,39904.95503
20.454545,30,39914.72311
20.454545,30,39924.547186
20.454545,30,39934.365622
20.454545,30,39944.150682
20.454545,30,39953.814541
20.454545,30,39963.575619
20.454545,30,39973.335299
20.454545,30,39983.074765
20.454545,30,39992.813325
20.454545,30,40002.606964
20.573864,30,40013.111295
20.625215,30,40022.789272
20.454545,30,40032.496592
20.454545,30,40042.180307
20.454545,30,40051.965343
20.454545,30,40061.610592
18.494426,28,40070.733039
20.656957,30,40080.559649
20.53988,30,40090.260656
20.53988,30,40099.913041
20.454545,30,40109.642086
20.454545,30,40119.370507
20.454545,30,40129.170149
20.625239,30,40138.891774
20.454545,30,40148.566549
20.454545,30,40158.201539
20.454545,30,40167.922206
20.454545,30,40177.599202
20.454545,30,40187.368033
20.454545,30,40197.090777
20.454545,30,40206.800438
20.454545,30,40216.523298
20.454545,30,40226.369062
20.454545,30,40236.120727
20.454545,30,40245.860672
20.454545,30,40255.813315
20.454545,30,40265.569464
20.454545,30,40275.275006
20.573864,30,40285.04719
20.454545,30,40294.721267
20.454545,30,40304.476149
20.454545,30,40314.183193
20.454545,30,40323.950932
20.454545,30,40333.629363
20.573864,30,40343.414321
20.454545,30,40353.191962
20.454545,30,40362.918841
20.454545,30,40372.648329
20.454545,30,40382.394209
19.090909,29,40391.679149
20.454545,30,40401.352195
20.454545,30,40411.126602
20.625385,30,40420.919118
20.454545,30,40430.578732
20.53988,30,40440.278661
20.454545,30,40449.95255
20.454545,30,40459.856718
20.454545,30,40469.631556
20.454545,30,40479.366553
20.454545,30,40489.02217
20.454545,30,40498.830765
20.454545,30,40508.484991
20.454545,30,40518.210395
20.653391,30,40527.928479
20.454545,30,40537.662505
20.659198,30,40547.405799
20.771717,30,40557.199725
20.454545,30,40566.952948
20.454545,30,40576.809965
20.454545,30,40586.571184
20.454545,30,40596.300415
20.53988,30,40606.007061
20.454545,30,40615.774802
20.454545,30,40625.527828
20.454545,30,40635.247405
20.454545,30,40644.987811
20.454545,30,40654.754133
20.454545,30,40664.425887
15.681818,24,40672.988134
20.454545,30,40682.685148
20.454545,30,40692.479116
20.454545,30,40702.32029
20.454545,30,40712.111235
20.454545,30,40721.809307
20.454545,30,40731.660865
20.454545,30,40741.441655
20.454545,30,40751.180434
20.73889,30,40760.991776
20.454545,30,40770.780096
20.625356,30,40780.525763
20.454545,30,40790.366402
20.573864,30,40800.175855
20.454545,30,40810.005347
20.454545,30,40819.807264
20.454545,30,40829.622447
20.454545,30,40839.475727
20.454545,30,40849.321178
20.454545,30,40859.084803
20.454545,30,40868.765444
20.454545,30,40878.434031
20.53988,30,40888.244351
20.454545,30,40898.032229
20.653391,30,40907.786
20.454545,30,40917.490094
20.454545,30,40927.269707
4.892045,8,40929.895301
20.454545,30,40939.547995
20.454545,30,40949.295748
20.539881,30,40959.051377
20.454545,30,40968.852653
20.454545,30,40978.605424
20.53988,30,40988.302005
20.626038,30,40998.012745
20.454545,30,41007.771125
20.65698,30,41017.472985
20.454545,30,41027.29844
20.53988,30,41037.036141
20.659199,30,41046.740806
20.454545,30,41056.52644
20.454545,30,41066.270163
20.659176,30,41076.088601
20.53988,30,41085.879431
20.454545,30,41095.614894
20.454545,30,41105.35764
20.454545,30,41115.248908
20.454545,30,41125.110975
20.454545,30,41134.939785
20.53988,30,41144.730269
20.659198,30,41154.55685
20.454545,30,41164.263031
20.53988,30,41174.144644
20.53988,30,41183.840498
20.454545,30,41193.479636
20.454545,30,41203.289902
20.454545,30,41213.040496
20.625215,30,41222.828965
20.454545,30,41232.538588
20.454545,30,41242.261054
20.53988,30,41252.060523
20.454545,30,41261.828368
20.454545,30,41271.531532
20.53988,30,41281.300385
20.53988,30,41290.958803
20.659198,30,41300.646398
20.454545,30,41310.370234
20.53988,30,41320.202757
13.636364,21,41327.137949
20.454545,30,41336.823826
20.454545,30,41347.237721
20.454545,30,41356.976327
20.454545,30,41366.710513
20.540873,30,41376.484243
20.454545,30,41386.299382
20.454545,30,41396.130582
20.454545,30,41405.877256
20.454545,30,41415.632401
20.454545,30,41425.454105
20.454545,30,41435.247378
20.454545,30,41444.990033
20.743137,30,41454.729822
20.454545,30,41464.420575
16.363636,25,41472.558178
20.454545,30,41482.323163
20.454545,30,41492.104809
2.727273,5,41493.764739
20.454545,30,41503.577757
20.454545,30,41513.442647
20.454545,30,41523.167799
20.53988,30,41532.863507
20.454545,30,41542.619694
20.454545,30,41552.376305
20.454545,30,41562.079847
20.65698,30,41571.852149
20.454545,30,41581.721046
20.454545,30,41591.485533
20.53988,30,41601.215697
20.454545,30,41610.87827
20.454545,30,41620.681383
20.53988,30,41630.357622
20.454545,30,41640.101817
20.772709,30,41649.774521
20.454545,30,41659.463966
20.53988,30,41669.189925
20.454545,30,41678.916668
20.454545,30,41688.648955
20.454545,30,41698.4793
20.53988,30,41708.357229
20.454545,30,41718.11668
20.539858,30,41727.896136
20.454545,30,41737.66108
20.454545,30,41747.365773
20.454545,30,41757.108251
20.454545,30,41766.881502
20.665006,30,41776.594794
20.454545,30,41786.277507
20.573864,30,41796.090449
20.454545,30,41805.915907
20.454545,30,41815.618682
20.454545,30,41825.376888
20.454545,30,41835.142768
20.454545,30,41844.84009
20.53988,30,41854.603531
6.818182,11,41858.214725
20.454545,30,41867.863379
20.454545,30,41877.490961
20.454545,30,41887.239329
20.454545,30,41897.017268
20.454545,30,41906.712408
20.710536,30,41916.422977
20.454545,30,41926.22432
20.53988,30,41936.023762
20.454545,30,41945.779537
20.53988,30,41955.516233
20.53988,30,41965.200085
20.454545,30,41974.888779
20.454545,30,41984.51913
20.454545,30,41994.226358
20.53988,30,42003.965588
20.454545,30,42014.464185
20.454545,30,42024.175036
20.454545,30,42033.910099
20.571645,30,42043.70924
20.454545,30,42053.402894
20.454545,30,42063.176303
20.539853,30,42072.940562
20.454545,30,42082.625472
20.454545,30,42092.311836
20.454545,30,42102.130127
20.454545,30,42111.886033
20.454545,30,42121.560406
20.454545,30,42131.380852
20.454545,30,42141.092794
20.454545,30,42150.878429
20.625196,30,42160.642851
20.454545,30,42170.310672
20.454545,30,42180.016058
20.454545,30,42189.819767
20.454545,30,42199.598819
20.625239,30,42209.423538
20.53988,30,42219.147913
20.454545,30,42228.889013
20.454545,30,42238.689769
20.454545,30,42248.367007
20.454545,30,42258.208911
20.454545,30,42267.959514
20.454545,30,42277.641264
20.53988,30,42287.340578
20.454545,30,42297.120975
20.454545,30,42306.841641
20.454545,30,42316.50169
20.454545,30,42326.219622
20.454545,30,42336.01502
20.539886,30,42345.721695
20.454545,30,42355.396075
12.954545,20,42361.817367
20.454545,30,42371.614128
20.454545,30,42381.406455
20.454545,30,42391.050633
20.53988,30,42400.830965
20.454545,30,42410.580073
20.53988,30,42420.36898
20.454545,30,42430.08425
20.454545,30,42439.921408
20.53988,30,42449.60265
20.454545,30,42459.458832
20.454545,30,42469.234289
20.454545,30,42478.940425
20.454545,30,42488.734343
20.454545,30,42498.412142
20.454545,30,42508.118502
18.409091,28,42517.28961
20.53988,30,42526.987001
20.454545,30,42536.660164
20.454545,30,42546.513112
20.53988,30,42556.277861
20.454545,30,42565.960194
20.539881,30,42575.725193
20.454545,30,42585.396893
20.454545,30,42595.200891
20.454545,30,42604.997425
20.573864,30,42614.682847
20.625215,30,42624.31032
20.454545,30,42634.045439
20.454545,30,42643.872155
20.454545,30,42653.625468
20.850034,30,42663.278358
20.539857,30,42673.833863
20.53988,30,42683.581961
20.454545,30,42693.311312
20.454545,30,42703.113241
20.454545,30,42712.907451
20.454545,30,42722.587824
20.454545,30,42732.345983
20.454545,30,42742.137313
20.454545,30,42751.966331
20.454545,30,42761.696263
20.454545,30,42771.513481
20.454545,30,42781.247916
20.454545,30,42791.031077
20.454545,30,42800.740218
6.818182,11,42804.320942
20.573864,30,42814.021334
20.454545,30,42823.801538
20.736518,30,42833.537878
20.53988,30,42843.261878
20.53988,30,42853.039996
20.454545,30,42862.960327
20.53988,30,42872.619387
20.454545,30,42882.441418
20.454545,30,42892.195944
20.454545,30,42901.914394
20.454545,30,42911.750422
20.454545,30,42921.488789
18.409091,28,42930.528751
20.454545,30,42940.281265
20.625216,30,42950.058782
20.573864,30,42959.737087
20.454545,30,42969.485291
20.539857,30,42979.222132
20.454545,30,42988.9623
20.53988,30,42998.782449
20.53988,30,43008.473735
20.573864,30,43018.095109
20.454545,30,43027.903612
20.454545,30,43037.686794
20.454545,30,43047.412294
20.454545,30,43057.101892
20.454545,30,43066.769741
20.53988,30,43076.479418
20.454545,30,43086.212177
20.454545,30,43096.001751
20.454545,30,43105.71054
20.454545,30,43115.653481
20.454545,30,43125.324936
20.454545,30,43135.014955
20.454545,30,43144.794243
20.454545,30,43154.480353
20.454545,30,43164.268135
20.454545,30,43174.083203
20.454545,30,43183.799775
20.454545,30,43193.599252
20.53988,30,43203.421019
20.454545,30,43213.188506
20.454545,30,43222.853379
20.454545,30,43232.572992
20.454545,30,43242.278968
20.454545,30,43251.92236
20.454545,30,43261.69564
20.454545,30,43271.465034
20.573864,30,43281.130288
20.454545,30,43290.789043
20.454545,30,43300.439986
20.454545,30,43310.091135
20.454545,30,43319.969846
20.454545,30,43329.776016
20.65698,30,43340.152517
20.454545,30,43349.912849
20.454545,30,43359.638636
20.454545,30,43369.460521
20.454545,30,43379.256567
20.454545,30,43389.003711
20.454545,30,43398.800385
20.454545,30,43408.613927
20.454545,30,43418.278453
20.454545,30,43427.966344
20.454545,30,43437.69137
20.454545,30,43447.401523
20.454545,30,43457.243742
20.454545,30,43466.999996
20.454545,30,43476.699907
20.454545,30,43486.433068
20.454545,30,43496.109816
20.738727,30,43505.887706
20.454545,30,43515.60157
20.454545,30,43525.37696
20.454545,30,43535.113525
20.454545,30,43544.866865
20.454545,30,43554.54988
20.454545,30,43564.268273
20.454545,30,43574.064299
20.65698,30,43583.792003
20.454545,30,43593.589388
20.653391,30,43603.404985
20.53988,30,43613.165715
20.454545,30,43622.896426
20.454545,30,43632.61718
2.92728,5,43634.258728
20.454545,30,43644.027532
20.454545,30,43653.77767
20.53988,30,43663.482371
20.454545,30,43673.172832
20.454545,30,43682.890273
20.454545,30,43692.642946
20.454545,30,43702.439381
20.454545,30,43712.202164
20.454545,30,43721.925236
20.454545,30,43731.59901
20.454545,30,43741.40616
20.454545,30,43751.158269
20.454545,30,43760.856814
20.454545,30,43770.519325
20.742318,30,43780.288352
20.454545,30,43790.070234
20.454545,30,43799.809472
20.454545,30,43809.650307
20.454545,30,43819.353983
20.454545,30,43829.083692
4.090909,7,43831.376951
20.454545,30,43841.279939
20.454545,30,43851.119929
20.573864,30,43860.931908
20.454545,30,43870.704632
20.626038,30,43880.5433
20.454545,30,43890.230074
20.454545,30,43899.945283
20.454545,30,43909.718951
20.454545,30,43919.449421
20.659198,30,43929.313711
20.454545,30,43939.0286
20.454545,30,43948.871276
20.454545,30,43958.551491
20.454545,30,43968.34702
20.454545,30,43978.091315
20.454545,30,43987.816289
20.454545,30,43997.58564
20.454545,30,44008.065207
20.454545,30,44017.754313
20.454545,30,44027.439418
20.53988,30,44037.159241
20.454545,30,44046.869718
20.573864,30,44056.532035
20.454545,30,44066.270081
20.454545,30,44076.024975
20.454545,30,44085.713039
20.454545,30,44095.527962
20.454545,30,44105.228606
20.540873,30,44114.935294
20.540873,30,44124.710505
20.454545,30,44134.406934
20.571645,30,44144.124125
20.454545,30,44153.8395
20.454545,30,44163.683935
20.53988,30,44173.4015
8.181818,13,44177.639604
20.454545,30,44187.444034
20.454545,30,44197.162807
15.119318,23,44204.682319
20.454545,30,44214.41643
20.454545,30,44224.244932
20.454545,30,44234.107709
20.454545,30,44243.830714
20.454545,30,44253.654665
20.454545,30,44263.58936
20.454545,30,44273.443188
20.454545,30,44283.187819
20.454545,30,44292.907696
20.454545,30,44302.659863
20.454545,30,44312.282072
20.454545,30,44321.937441
20.454545,30,44331.72022
20.454545,30,44341.558684
20.454545,30,44351.249928
20.454545,30,44360.971472
20.454545,30,44370.805682
20.454545,30,44380.507277
20.454545,30,44390.264451
20.454545,30,44400.062331
20.454545,30,44409.882839
20.573864,30,44419.654568
20.454545,30,44429.451256
20.539885,30,44439.18257
20.454545,30,44448.981641
20.454545,30,44458.680585
20.454545,30,44468.377685
20.454545,30,44478.190272
20.454545,30,44487.94403
20.454545,30,44497.689423
6.818182,11,44501.273696
20.454545,30,44510.986371
20.454545,30,44520.753746
8.863636,14,44525.313269
20.454545,30,44535.05998
20.454545,30,44544.939693
20.454545,30,44554.711849
20.454545,30,44564.403777
20.454545,30,44574.1666
20.454545,30,44583.879476
20.454545,30,44593.628223
20.454545,30,44603.444324
20.53988,30,44613.097423
20.454545,30,44622.861683
20.454545,30,44632.496079
20.454545,30,44642.169978
20.454545,30,44651.980512
20.454545,30,44661.670902
20.454545,30,44672.139337
20.454545,30,44681.842155
20.454545,30,44691.614045
20.454545,30,44701.448579
20.454545,30,44711.183181
5.454545,9,44714.092399
20.454545,30,44723.781533
20.454545,30,44733.547271
20.454545,30,44743.377852
20.454545,30,44753.039299
20.454545,30,44762.883186
20.454545,30,44772.770879
20.454545,30,44782.501966
20.454545,30,44792.259617
20.454545,30,44802.09259
20.454545,30,44811.861383
20.454545,30,44821.624851
20.454545,30,44831.348166
20.454545,30,44841.066593
20.454545,30,44850.81667
20.454545,30,44860.539622
20.454545,30,44870.314742
20.454545,30,44880.065356
20.454545,30,44889.813314
20.454545,30,44899.54816
20.454545,30,44909.28982
20.573864,30,44919.066834
20.454545,30,44928.843615
20.738726,30,44938.54402
20.454545,30,44948.382415
20.454545,30,44958.0813
20.454545,30,44967.772549
20.454545,30,44977.453986
20.63003,30,44987.213092
20.454545,30,44996.997094
20.573864,30,45006.789109
20.454545,30,45016.502574
20.53988,30,45026.270725
20.573864,30,45035.964668
20.454545,30,45045.703692
20.454545,30,45055.453819
20.53988,30,45065.14194
20.454545,30,45074.855989
20.454545,30,45084.711333
20.454545,30,45094.440915
20.454545,30,45104.244571
20.454545,30,45113.942207
20.454545,30,45123.634123
20.454545,30,45133.35322
20.454545,30,45143.103041
20.454545,30,45152.876242
20.454545,30,45162.697119
20.454545,30,45172.437477
20.711543,30,45182.183543
20.454545,30,45191.889534
12.954545,20,45198.451874
20.454545,30,45208.203422
20.454545,30,45217.959499
20.454545,30,45227.750255
20.454545,30,45237.517339
20.454545,30,45247.389642
20.454545,30,45257.23745
20.454545,30,45267.010145
20.454545,30,45276.800685
20.454545,30,45286.662743
20.454545,30,45296.442432
20.454545,30,45306.074075
20.454545,30,45315.933304
20.454545,30,45325.707939
20.454545,30,45335.40958
20.454545,30,45345.918401
14.318182,22,45353.05582
20.573864,30,45362.897619
20.454545,30,45372.568886
20.454545,30,45382.279448
20.454545,30,45391.98516
20.454545,30,45401.734077
20.454545,30,45411.446017
20.454545,30,45421.157801
20.454545,30,45430.850033
20.454545,30,45440.494995
20.573864,30,45450.228642
20.454545,30,45459.908833
20.454545,30,45469.732387
20.454545,30,45479.425321
20.454545,30,45489.196965
20.454545,30,45498.900497
20.454545,30,45508.601883
20.454545,30,45518.239851
20.454545,30,45527.914493
20.454545,30,45537.628151
20.454545,30,45547.401635
20.454545,30,45557.114887
20.454545,30,45566.791475
20.454545,30,45576.585494
20.454545,30,45586.4152
20.454545,30,45596.083027
12.954545,20,45602.668981
20.454545,30,45612.428288
