rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/loss,eval/mean_reward,eval/mean_ep_length
9.20018543,0,7301,444,5564,0.6476133333333325,11.79,0.0005,4563,0.5821775197982788,,
9.211612969999997,0,7349,448,5602,0.6452066666666669,11.79,0.0005,4601,0.36386632919311523,,
9.05615776,0,7387,452,5632,0.6433066666666671,11.56,0.0005,4631,0.36369752883911133,,
8.84931593,0,7435,456,5669,0.6409633333333333,11.38,0.0005,4668,0.13344796001911163,,
8.64845612,0,7479,460,5704,0.6387466666666668,11.12,0.0005,4703,0.9201228022575378,,
8.91747854,0,7568,464,5774,0.634313333333334,11.45,0.0005,4773,0.35985180735588074,,
9.22280727,0,7656,468,5844,0.629879999999999,11.8,0.0005,4843,0.25252020359039307,,
9.38718523,0,7727,472,5900,0.6263333333333323,12.03,0.0005,4899,0.9299336671829224,,
9.376246920000002,0,7777,476,5940,0.6237999999999992,11.93,0.0005,4939,0.24313940107822418,,
9.32448805,0,7845,480,5994,0.62038,11.9,0.0005,4993,0.2529398202896118,,
9.28619601,0,7902,484,6039,0.6175300000000004,11.85,0.0005,5038,0.9024779200553894,,
9.46936046,0,7988,488,6107,0.613223333333333,12.12,0.0005,5106,0.4578820466995239,,
9.740355499999998,0,8061,492,6164,0.6096133333333325,12.42,0.0005,5163,0.7103651165962219,,
9.432228679999998,0,8110,496,6203,0.6071433333333331,12.11,0.0005,5202,0.48714354634284973,,
9.42616634,0,8167,500,6248,0.6042933333333336,12.05,0.0005,5247,0.4662357270717621,,
9.639367080000001,0,8231,504,6299,0.6010633333333334,12.31,0.0005,5298,0.7998132109642029,,
9.532145729999998,0,8282,508,6339,0.5985300000000003,12.14,0.0005,5338,0.595870852470398,,
9.458546660000001,0,8326,512,6374,0.5963133333333339,12.06,0.0005,5373,0.6781023740768433,,
9.505013499999999,0,8384,516,6419,0.5934633333333343,12.05,0.0005,5418,0.1367291957139969,,
9.297731549999998,0,8441,520,6464,0.5906133333333325,11.75,0.0005,5463,0.7626147270202637,,
9.355784539999998,0,8523,524,6529,0.5864966666666662,11.8,0.0005,5528,1.0161761045455933,,
9.400493860000001,0,8578,528,6573,0.5837100000000003,11.8,0.0005,5572,1.3438396453857422,,
9.219875990000002,0,8614,532,6601,0.5819366666666659,11.56,0.0005,5600,0.5914767980575562,,
9.27331819,0,8665,536,6641,0.5794033333333328,11.62,0.0005,5640,0.7053165435791016,,
9.418857339999999,0,8738,540,6699,0.5757300000000007,11.78,0.0005,5698,0.4786907434463501,,
9.31716321,0,8777,544,6729,0.573830000000001,11.65,0.0005,5728,0.35136252641677856,,
9.394104480000001,0,8831,548,6772,0.5711066666666667,11.7,0.0005,5771,0.6233852505683899,,
9.59291457,0,8895,552,6822,0.5679400000000003,11.9,0.0005,5821,0.2618841528892517,,
9.791154319999999,0,8967,556,6879,0.56433,12.1,0.0005,5878,0.4850080609321594,,
9.75328309,0,9003,560,6907,0.5625566666666677,12.03,0.0005,5906,0.5034989714622498,,
9.519171159999999,0,9055,564,6948,0.5599600000000009,11.74,0.0005,5947,0.5982403755187988,,
9.27107552,0,9108,568,6990,0.5573000000000002,11.46,0.0005,5989,0.6193377375602722,,
9.16657503,0,9156,572,7028,0.5548933333333326,11.28,0.0005,6027,0.3653673529624939,,
9.132712190000001,0,9208,576,7069,0.5522966666666658,11.29,0.0005,6068,0.8420848846435547,,
9.02802175,0,9261,580,7111,0.5496366666666674,11.17,0.0005,6110,0.6672654151916504,,
9.063705619999999,0,9317,584,7155,0.5468499999999994,11.16,0.0005,6154,0.2356467992067337,,
8.850305299999999,0,9363,588,7192,0.5445066666666676,10.85,0.0005,6191,0.709741473197937,,
8.814493259999999,0,9428,592,7243,0.5412766666666675,10.79,0.0005,6242,0.48663532733917236,,
8.752345790000001,0,9465,596,7272,0.5394399999999993,10.69,0.0005,6271,0.5892715454101562,,
8.799593569999999,0,9534,600,7327,0.5359566666666664,10.79,0.0005,6326,0.8179022669792175,,
8.63750887,0,9570,604,7355,0.5341833333333341,10.56,0.0005,6354,0.49791014194488525,,
8.73403151,0,9637,608,7409,0.5307633333333328,10.7,0.0005,6408,0.5937297344207764,,
9.00305213,0,9720,612,7474,0.5266466666666665,11.0,0.0005,6473,0.6054496169090271,,
8.93901353,0,9771,616,7514,0.5241133333333334,10.95,0.0005,6513,0.3780055046081543,,
8.96725804,0,9829,620,7560,0.5212000000000001,10.96,0.0005,6559,0.9396865367889404,,
8.75429512,0,9885,624,7604,0.5184133333333341,10.75,0.0005,6603,0.48178282380104065,,
8.64476333,0,9926,628,7637,0.516323333333333,10.64,0.0005,6636,0.4770086407661438,,
8.776706899999999,0,9984,632,7683,0.5134099999999997,10.82,0.0005,6682,0.45858272910118103,,
8.74376947,0,10030,636,7719,0.5111299999999994,10.78,0.0005,6718,0.1477794349193573,,
8.49298129,0,10068,640,7749,0.5092299999999996,10.5,0.0005,6748,0.7421680092811584,,
8.59813297,0,10123,644,7792,0.5065066666666675,10.63,0.0005,6791,0.8445969820022583,,
8.602334990000001,0,10175,648,7833,0.5039100000000007,10.61,0.0005,6832,0.8347048163414001,,
8.44448059,0,10215,652,7865,0.5018833333333335,10.43,0.0005,6864,0.4748018980026245,,
8.158862910000002,0,10245,656,7888,0.5004266666666677,10.09,0.0005,6887,0.3722699284553528,,
8.286157979999999,0,10299,660,7931,0.4977033333333335,10.24,0.0005,6930,0.7009179592132568,,
8.29795785,0,10352,664,7973,0.49504333333333284,10.25,0.0005,6972,0.5950374603271484,,
8.578316350000001,0,10440,668,8042,0.49067333333333374,10.52,0.0005,7041,0.47824326157569885,,
8.44313739,0,10470,672,8066,0.48915333333333444,10.38,0.0005,7065,0.9114392399787903,,
8.41103139,0,10512,676,8099,0.4870633333333334,10.3,0.0005,7098,0.7297319173812866,,
8.61331085,0,10585,680,8157,0.4833899999999991,10.46,0.0005,7156,0.5810770392417908,,
8.6937012,0,10656,684,8213,0.4798433333333324,10.58,0.0005,7212,0.6040758490562439,,
8.70831679,0,10703,688,8250,0.4775000000000007,10.58,0.0005,7249,0.7892453074455261,,
8.510567400000001,0,10742,692,8281,0.47553666666666716,10.38,0.0005,7280,0.5364921689033508,,
8.67709661,0,10799,696,8326,0.47268666666666737,10.54,0.0005,7325,0.4747590720653534,,
8.657330790000001,0,10862,700,8376,0.46952000000000105,10.49,0.0005,7375,0.6023298501968384,,
8.8155466,0,10918,704,8420,0.4667333333333331,10.65,0.0005,7419,0.8309704661369324,,
8.764182969999998,0,10973,708,8463,0.4640100000000008,10.54,0.0005,7462,0.4492996633052826,,
8.75701429,0,11058,712,8530,0.4597666666666672,10.56,0.0005,7529,0.7069191932678223,,
9.07785203,0,11150,716,8603,0.4551433333333331,10.89,0.0005,7602,0.24111270904541016,,
9.01091339,0,11204,720,8646,0.4524200000000008,10.86,0.0005,7645,1.0249263048171997,,
8.94943888,0,11246,724,8679,0.4503299999999999,10.75,0.0005,7678,0.26497748494148254,,
8.99083875,0,11293,728,8716,0.447986666666666,10.79,0.0005,7715,0.36137884855270386,,
9.0089351,0,11348,732,8759,0.4452633333333338,10.76,0.0005,7758,0.36157292127609253,,
9.06090066,0,11400,736,8800,0.442666666666667,10.81,0.0005,7799,0.9100179076194763,,
9.27730729,0,11467,740,8853,0.4393099999999994,11.04,0.0005,7852,0.7063345909118652,,
9.2672932,0,11518,744,8893,0.43677666666666637,11.01,0.0005,7892,0.48495393991470337,,
9.279496230000001,0,11572,748,8936,0.43405333333333407,11.03,0.0005,7935,0.8241862058639526,,
9.2431401,0,11609,752,8965,0.432216666666666,11.0,0.0005,7964,0.905561089515686,,
9.466777630000001,0,11670,756,9013,0.4291766666666671,11.25,0.0005,8012,0.36681151390075684,,
9.34271442,0,11708,760,9043,0.4272766666666674,11.12,0.0005,8042,0.4575600326061249,,
